"","EVENT_DATE","COUNTRY","number"
"749",2017-05-24,"Senegal",1
"750",2017-06-02,"Senegal",1
"751",2017-06-07,"Senegal",2
"752",2017-06-10,"Senegal",2
"753",2017-06-18,"Senegal",1
"754",2017-07-03,"Senegal",1
"755",2017-07-19,"Senegal",2
"756",2017-07-26,"Senegal",1
"757",2017-07-30,"Senegal",1
"758",2017-08-21,"Senegal",1
"759",2017-08-30,"Senegal",1
"760",2017-09-07,"Senegal",1
"761",2017-09-14,"Senegal",1
"762",2017-09-16,"Senegal",1
"763",2017-09-17,"Senegal",1
"764",2017-09-19,"Senegal",1
"765",2017-10-02,"Senegal",1
"766",2017-10-07,"Senegal",1
"767",2017-10-16,"Senegal",1
"768",2017-10-28,"Senegal",1
"769",2017-11-01,"Senegal",1
